,GEO_ID,NAME,TOTAL POPULATION,TOTAL HOUSING UNITS,STANDARDIZED POPULATION
10170,1400000US06077005209,"Census Tract 52.09, San Joaquin County, California",7387,2083,
10171,1400000US06077005210,"Census Tract 52.10, San Joaquin County, California",12138,3443,
10172,1400000US06077005302,"Census Tract 53.02, San Joaquin County, California",7282,2239,
10173,1400000US06077005303,"Census Tract 53.03, San Joaquin County, California",4728,1618,
10174,1400000US06077005305,"Census Tract 53.05, San Joaquin County, California",7266,1967,
10175,1400000US06077005307,"Census Tract 53.07, San Joaquin County, California",3179,1060,
10176,1400000US06077005308,"Census Tract 53.08, San Joaquin County, California",4397,1370,
10177,1400000US06077005403,"Census Tract 54.03, San Joaquin County, California",6187,1844,
10178,1400000US06077005405,"Census Tract 54.05, San Joaquin County, California",3382,1101,
10179,1400000US06077005406,"Census Tract 54.06, San Joaquin County, California",3458,1056,
10180,1400000US06077005501,"Census Tract 55.01, San Joaquin County, California",4081,774,
10181,1400000US06077005502,"Census Tract 55.02, San Joaquin County, California",1959,610,
10182,1400000US06079010002,"Census Tract 100.02, San Luis Obispo County, California",4526,3104,
10183,1400000US06079010016,"Census Tract 100.16, San Luis Obispo County, California",5088,2000,
10184,1400000US06079010101,"Census Tract 101.01, San Luis Obispo County, California",1743,848,
10185,1400000US06079010102,"Census Tract 101.02, San Luis Obispo County, California",7194,3140,
10186,1400000US06079010201,"Census Tract 102.01, San Luis Obispo County, California",7264,2982,
10187,1400000US06079010202,"Census Tract 102.02, San Luis Obispo County, California",5331,2125,
10188,1400000US06079010204,"Census Tract 102.04, San Luis Obispo County, California",6580,2456,
10189,1400000US06079010205,"Census Tract 102.05, San Luis Obispo County, California",4469,1596,
10190,1400000US06079010300,"Census Tract 103, San Luis Obispo County, California",9075,4131,
10191,1400000US06079010403,"Census Tract 104.03, San Luis Obispo County, California",3581,2863,
10192,1400000US06079010404,"Census Tract 104.04, San Luis Obispo County, California",2144,1333,
10193,1400000US06079010503,"Census Tract 105.03, San Luis Obispo County, California",5480,3220,
10194,1400000US06079010504,"Census Tract 105.04, San Luis Obispo County, California",2692,2461,
10195,1400000US06079010602,"Census Tract 106.02, San Luis Obispo County, California",3755,2413,
10196,1400000US06079010603,"Census Tract 106.03, San Luis Obispo County, California",1447,754,
10197,1400000US06079010701,"Census Tract 107.01, San Luis Obispo County, California",5351,2097,
10198,1400000US06079010703,"Census Tract 107.03, San Luis Obispo County, California",3564,1490,
10199,1400000US06079010707,"Census Tract 107.07, San Luis Obispo County, California",6715,3021,
10200,1400000US06079010901,"Census Tract 109.01, San Luis Obispo County, California",10812,1177,
10201,1400000US06079010902,"Census Tract 109.02, San Luis Obispo County, California",4306,1612,
10202,1400000US06079011001,"Census Tract 110.01, San Luis Obispo County, California",5132,2208,
10203,1400000US06079011002,"Census Tract 110.02, San Luis Obispo County, California",3313,1412,
10204,1400000US06079011101,"Census Tract 111.01, San Luis Obispo County, California",3433,1900,
10205,1400000US06079011102,"Census Tract 111.02, San Luis Obispo County, California",5382,2711,
10206,1400000US06079011103,"Census Tract 111.03, San Luis Obispo County, California",2862,1462,
10207,1400000US06079011200,"Census Tract 112, San Luis Obispo County, California",8359,3229,
10208,1400000US06079011300,"Census Tract 113, San Luis Obispo County, California",7669,3003,
10209,1400000US06079011400,"Census Tract 114, San Luis Obispo County, California",3088,0,
10210,1400000US06079011501,"Census Tract 115.01, San Luis Obispo County, California",1793,806,
10211,1400000US06079011503,"Census Tract 115.03, San Luis Obispo County, California",3352,1378,
10212,1400000US06079011504,"Census Tract 115.04, San Luis Obispo County, California",1945,329,
10213,1400000US06079011600,"Census Tract 116, San Luis Obispo County, California",4033,2204,
10214,1400000US06079011701,"Census Tract 117.01, San Luis Obispo County, California",4443,3054,
10215,1400000US06079011704,"Census Tract 117.04, San Luis Obispo County, California",3651,2718,
10216,1400000US06079011800,"Census Tract 118, San Luis Obispo County, California",7237,3097,
10217,1400000US06079011901,"Census Tract 119.01, San Luis Obispo County, California",3136,1422,
10218,1400000US06079011902,"Census Tract 119.02, San Luis Obispo County, California",8673,3600,
10219,1400000US06079012000,"Census Tract 120, San Luis Obispo County, California",7890,3190,
10220,1400000US06079012102,"Census Tract 121.02, San Luis Obispo County, California",5678,2573,
10221,1400000US06079012200,"Census Tract 122, San Luis Obispo County, California",7260,3122,
10222,1400000US06079012302,"Census Tract 123.02, San Luis Obispo County, California",4940,2342,
10223,1400000US06079012304,"Census Tract 123.04, San Luis Obispo County, California",11050,4552,
10224,1400000US06079012401,"Census Tract 124.01, San Luis Obispo County, California",6521,2178,
10225,1400000US06079012402,"Census Tract 124.02, San Luis Obispo County, California",10116,3542,
10226,1400000US06079012502,"Census Tract 125.02, San Luis Obispo County, California",5387,2130,
10227,1400000US06079012503,"Census Tract 125.03, San Luis Obispo County, California",6604,2653,
10228,1400000US06079012505,"Census Tract 125.05, San Luis Obispo County, California",5097,2026,
10229,1400000US06079012600,"Census Tract 126, San Luis Obispo County, California",8053,3144,
10230,1400000US06079012702,"Census Tract 127.02, San Luis Obispo County, California",6852,2961,
10231,1400000US06079012704,"Census Tract 127.04, San Luis Obispo County, California",9287,3705,
10232,1400000US06079012800,"Census Tract 128, San Luis Obispo County, California",236,111,
10233,1400000US06079012900,"Census Tract 129, San Luis Obispo County, California",4933,2244,
10234,1400000US06079013000,"Census Tract 130, San Luis Obispo County, California",2933,1266,
10235,1400000US06079990000,"Census Tract 9900, San Luis Obispo County, California",0,0,
10236,1400000US06081600100,"Census Tract 6001, San Mateo County, California",5182,2148,
10237,1400000US06081600200,"Census Tract 6002, San Mateo County, California",4173,1212,
10238,1400000US06081600300,"Census Tract 6003, San Mateo County, California",3952,1334,
10239,1400000US06081600401,"Census Tract 6004.01, San Mateo County, California",3313,1106,
10240,1400000US06081600402,"Census Tract 6004.02, San Mateo County, California",5039,1293,
10241,1400000US06081600500,"Census Tract 6005, San Mateo County, California",8477,2210,
10242,1400000US06081600600,"Census Tract 6006, San Mateo County, California",5864,1585,
10243,1400000US06081600700,"Census Tract 6007, San Mateo County, California",7594,2246,
10244,1400000US06081600800,"Census Tract 6008, San Mateo County, California",7410,2953,
10245,1400000US06081600900,"Census Tract 6009, San Mateo County, California",4083,1459,
10246,1400000US06081601000,"Census Tract 6010, San Mateo County, California",7025,2100,
10247,1400000US06081601100,"Census Tract 6011, San Mateo County, California",6222,1962,
10248,1400000US06081601200,"Census Tract 6012, San Mateo County, California",7126,2153,
10249,1400000US06081601300,"Census Tract 6013, San Mateo County, California",8538,2580,
10250,1400000US06081601400,"Census Tract 6014, San Mateo County, California",7164,2171,
10251,1400000US06081601501,"Census Tract 6015.01, San Mateo County, California",5561,1358,
10252,1400000US06081601502,"Census Tract 6015.02, San Mateo County, California",5591,1862,
10253,1400000US06081601601,"Census Tract 6016.01, San Mateo County, California",2812,910,
10254,1400000US06081601603,"Census Tract 6016.03, San Mateo County, California",5712,1936,
10255,1400000US06081601604,"Census Tract 6016.04, San Mateo County, California",2693,1158,
10256,1400000US06081601605,"Census Tract 6016.05, San Mateo County, California",6300,1730,
10257,1400000US06081601700,"Census Tract 6017, San Mateo County, California",4326,1365,
10258,1400000US06081601800,"Census Tract 6018, San Mateo County, California",7169,2078,
10259,1400000US06081601901,"Census Tract 6019.01, San Mateo County, California",4198,1438,
10260,1400000US06081601902,"Census Tract 6019.02, San Mateo County, California",5472,2318,
10261,1400000US06081602000,"Census Tract 6020, San Mateo County, California",8439,2640,
10262,1400000US06081602100,"Census Tract 6021, San Mateo County, California",3279,1014,
10263,1400000US06081602200,"Census Tract 6022, San Mateo County, California",8740,2730,
10264,1400000US06081602300,"Census Tract 6023, San Mateo County, California",4167,1181,
10265,1400000US06081602400,"Census Tract 6024, San Mateo County, California",7603,2780,
10266,1400000US06081602500,"Census Tract 6025, San Mateo County, California",5407,1618,
10267,1400000US06081602600,"Census Tract 6026, San Mateo County, California",8195,2833,
10268,1400000US06081602700,"Census Tract 6027, San Mateo County, California",6218,1993,
10269,1400000US06081602800,"Census Tract 6028, San Mateo County, California",4855,1553,
10270,1400000US06081602900,"Census Tract 6029, San Mateo County, California",3908,1708,
10271,1400000US06081603000,"Census Tract 6030, San Mateo County, California",4427,2006,
10272,1400000US06081603100,"Census Tract 6031, San Mateo County, California",3482,1285,
10273,1400000US06081603200,"Census Tract 6032, San Mateo County, California",3974,1505,
10274,1400000US06081603300,"Census Tract 6033, San Mateo County, California",6416,2440,
10275,1400000US06081603400,"Census Tract 6034, San Mateo County, California",5785,2142,
10276,1400000US06081603700,"Census Tract 6037, San Mateo County, California",5525,1729,
10277,1400000US06081603801,"Census Tract 6038.01, San Mateo County, California",2335,1220,
10278,1400000US06081603802,"Census Tract 6038.02, San Mateo County, California",4915,1870,
10279,1400000US06081603900,"Census Tract 6039, San Mateo County, California",5551,2088,
10280,1400000US06081604000,"Census Tract 6040, San Mateo County, California",3371,1130,
10281,1400000US06081604101,"Census Tract 6041.01, San Mateo County, California",8125,2553,
10282,1400000US06081604102,"Census Tract 6041.02, San Mateo County, California",2917,1695,
10283,1400000US06081604200,"Census Tract 6042, San Mateo County, California",4445,1133,
10284,1400000US06081604400,"Census Tract 6044, San Mateo County, California",5196,1919,
10285,1400000US06081604500,"Census Tract 6045, San Mateo County, California",3886,1383,
10286,1400000US06081604600,"Census Tract 6046, San Mateo County, California",2857,963,
10287,1400000US06081604700,"Census Tract 6047, San Mateo County, California",2694,1009,
10288,1400000US06081604800,"Census Tract 6048, San Mateo County, California",5035,2001,
10289,1400000US06081604900,"Census Tract 6049, San Mateo County, California",3035,1313,
10290,1400000US06081605000,"Census Tract 6050, San Mateo County, California",8447,3007,
10291,1400000US06081605100,"Census Tract 6051, San Mateo County, California",3171,1414,
10292,1400000US06081605200,"Census Tract 6052, San Mateo County, California",3644,1312,
10293,1400000US06081605300,"Census Tract 6053, San Mateo County, California",4690,1950,
10294,1400000US06081605400,"Census Tract 6054, San Mateo County, California",5805,2699,
10295,1400000US06081605500,"Census Tract 6055, San Mateo County, California",5534,2808,
10296,1400000US06081605600,"Census Tract 6056, San Mateo County, California",5909,2181,
